"id","input_address","match","match_type","out_address","lat","lon","tiger_line_id","tiger_line_side","state_fips","county_fips","tract_fips","block_fips"
90,"100 E BELLEVUE 16C, CHICAGO, IL, 60611","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,"100 E BELLEVUE PL APT 16C, CHICAGO, IL, 60611","Match","Non_Exact","100 E BELLEVUE PL, CHICAGO, IL, 60611",41.9015986160001,-87.626243175,"605072593","L","17","031","081202","2000"
92,"100 E BELLEVUE PL UNIT 27E, CHICAGO, IL, 60611","Match","Non_Exact","100 E BELLEVUE PL, CHICAGO, IL, 60611",41.9015986160001,-87.626243175,"605072593","L","17","031","081202","2000"
93,"100 E BOYD SEC 1210, NORMAN, OK, 73019","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,"100 E BROAD ST -STE 1350, COLUMBUS, OH, 43215","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,"100 E BROAD STREET, COLUMBUS, OH, 43215","Match","Exact","100 E BROAD ST, COLUMBUS, OH, 43215",39.9625339730001,-82.997909151,"135576105","L","39","049","003000","4087"
96,"100 E CENTRAL TEXAS EXPRESSWAY, KILLEEN, TX, 76541","Match","Exact","100 E CENTRAL TEXAS EXPY, KILLEEN, TX, 76541",31.100403203,-97.740659804,"648875925","L","48","027","023002","3001"
97,"100 E CORSICANA SUITE 101, ATHENS, TX, 75731","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,"100 E DENTON DR, EULESS, TX, 76039","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,"100 E ELM ST, BRECKENRIDGE, TX, 76424","Match","Exact","100 E ELM ST, BRECKENRIDGE, TX, 76424",32.7562781780001,-98.9024450799999,"187522157","R","48","429","950300","1055"
100,"100 E EUCLID SUITE 113, DES MOINES, IA, 50313","Match","Non_Exact","100 EUCLID AVE, DES MOINES, IA, 50313",41.627689047,-93.619337199,"65781424","L","19","153","000500","4003"
101,"100 E FEDERAL ST SUITE 600, YOUNGSTOWN, OH, 44503","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,"100 E FEDERAL STREET SUITE 422, YOUNGSTOWN, OH, 45503","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,"100 E FERGUSON SUITE 416, TYLER, TX, 75702","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,"100 E FILLMORE STREET APT 230, PHOENIX, AZ, 85004","Match","Non_Exact","100 E FILLMORE ST, PHOENIX, AZ, 85004",33.4545160230001,-112.072437719,"128213434","L","04","013","113100","2023"
105,"100 E GAY STREET UNIT 507, COLUMBUS, OH, 43215","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"100 E GLENOLDEN AVE APT N5, GLENOLDEN, PA, 19036","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,"100 E GRAND AVE SUITE 160, DES MOINES, IA, 50309","Match","Non_Exact","100 E GRAND AVE, DES MOINES, IA, 50309",41.5896843840001,-93.616290828,"65853294","L","19","153","005102","1023"
108,"100 E GREEN ST, MIDDLETOWN, MD, 21769","Match","Exact","100 E GREEN ST, MIDDLETOWN, MD, 21769",39.444057237,-77.540634701,"60724102","L","24","021","752601","1018"
109,"100 E HURON ST  3004, CHICAGO, IL, 60611","Match","Non_Exact","100 E HURON ST, CHICAGO, IL, 60611",41.8949316690001,-87.625362175,"111768950","L","17","031","081500","2003"
110,"100 E KANSAS ST STE H201, LANSING, KS, 66043","Match","Non_Exact","100 E KANSAS ST, LANSING, KS, 66043",39.2494355750001,-94.900040173,"91403109","R","20","103","071102","2026"
111,"100 E LINTON BLVD STE 109B, DELRAY BEACH, FL, 33483","Match","Non_Exact","100 LINTON BLVD, DELRAY BEACH, FL, 33444",26.4397287740001,-80.074745679,"115298608","L","12","099","006906","3002"
112,"100 E LINTON BLVD STE 301B, DELRAY BEACH, FL, 33483","Match","Non_Exact","100 LINTON BLVD, DELRAY BEACH, FL, 33444",26.4397287740001,-80.074745679,"115298608","L","12","099","006906","3002"
113,"100 E LINTON BLVD STE 501A, DELRAY BEACH, FL, 33483","Match","Non_Exact","100 LINTON BLVD, DELRAY BEACH, FL, 33444",26.4397287740001,-80.074745679,"115298608","L","12","099","006906","3002"
114,"100 E LINTON BLVD SUITE 501, DELRAY BEACH, FL, 33483","Match","Non_Exact","100 LINTON BLVD, DELRAY BEACH, FL, 33444",26.4397287740001,-80.074745679,"115298608","L","12","099","006906","3002"
115,"100 E MAIN ST, NEW IBERIA, LA, 70560","Match","Exact","100 E MAIN ST, NEW IBERIA, LA, 70560",30.005838388,-91.8182384,"85361662","L","22","045","031102","1010"
116,"100 E MAIN ST, WALHALLA, SC, 29691","Match","Exact","100 E MAIN ST, WALHALLA, SC, 29691",34.765015023,-83.065531417,"25634669","L","45","073","030403","1000"
117,"100 E MAIN STREET, BLACK RIVER FALLS, WI, 54615","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"100 E MAIN, GOESSEL, KS, 67053","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,"100 E MISTLETOE DR, KENNEDALE, TX, 76060","Match","Exact","100 E MISTLETOE DR, KENNEDALE, TX, 76060",32.6523887970001,-97.22117524,"101903792","R","48","439","111411","2027"
120,"100 E NORMAL AVE MCCLAIN 205, KIRKSVILLE, MO, 63501","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"100 E PEARL ST, GRANBURY, TX, 76048","Match","Exact","100 E PEARL ST, GRANBURY, TX, 76048",32.44221566,-97.787534584,"158789162","R","48","221","160100","3070"
122,"100 E SECOND ST, MONROE, MI, 48161","Match","Exact","100 E 2ND ST, MONROE, MI, 48161",41.914316872,-83.39774289,"40478166","L","26","115","831900","2017"
123,"100 E SIX FORKS ROAD SUITE 300, RALEIGH, NC, 27609","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,"100 E THOUSAND OAKS BLVD SUITE 187, THOUSAND OAKS, CA, 91360","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"100 E TOUHY AVENUE SUITE 220, DES PLAINES, IL, 60018","Match","Non_Exact","100 TOUHY CT, DES PLAINES, IL, 60018",42.0107579030001,-87.9205498169999,"650593866","R","17","031","770602","1018"
126,"100 E VERMILION ST SUITE 150, LAFAYETTE, LA, 70501","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"100 E WALTON ST UNIT 19F, CHICAGO, IL, 60611","Match","Non_Exact","100 E WALTON ST, CHICAGO, IL, 60611",41.899998727,-87.6250267199999,"647584897","L","17","031","081201","1000"
128,"100 E WHITESTONE BLVD STE 148 163, CEDAR PARK, TX, 78613","Tie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"100 EAGLE ROCK AVENUE SUITE 307, EAST HANOVER, NJ, 7936","Match","Exact","100 EAGLE ROCK AVE, EAST HANOVER, NJ, 07936",40.8310160290001,-74.338956406,"60492848","L","34","027","041901","3008"
130,"100 EAGLE VIEW DR, ASHLAND, NE, 68003","Match","Exact","100 EAGLE VW, ASHLAND, NE, 68003",41.039035998,-96.3448787519999,"10376993","L","31","025","965800","2013"
131,"100 EAST 118TH STREET NUMBER 205, NEW YORK, NY, 10035","Match","Exact","100 E 118TH ST, NEW YORK, NY, 10035",40.800555307,-73.9421587799999,"59658006","R","36","061","018200","2001"
132,"100 EAST 11TH STREET, RIFLE, CO, 81650","Match","Exact","100 E 11TH ST, RIFLE, CO, 81650",39.53970056,-107.783255212,"105800234","R","08","045","952004","4009"
133,"100 EAST 14TH ST 1005, CHICAGO, IL, 60605","Match","Exact","100 E 14TH ST, CHICAGO, IL, 60605",41.864127051,-87.624029034,"616787793","L","17","031","330102","2005"
134,"100 EAST 15TH STREET SUITE 410, FORT WORTH, TX, 76102","Match","Exact","100 E 15TH ST, FORT WORTH, TX, 76102",32.748062604,-97.325601476,"101889088","R","48","439","123302","2080"
135,"100 EAST 15TH STREET SUITE 635, FORT WORTH, TX, 76102","Match","Exact","100 E 15TH ST, FORT WORTH, TX, 76102",32.748062604,-97.325601476,"101889088","R","48","439","123302","2080"
136,"100 EAST 1ST STREET, CRAIGSVILLE, VA, 24430","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,"100 EAST 56TH AVENUE, MERRIVILLE, IL, 46410","No_Match",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,"100 EAST 6TH STREET, DRUMRIGHT, OK, 74030","Match","Exact","100 E 6TH ST, DRUMRIGHT, OK, 74030",35.9796644300001,-96.601836939,"640224878","L","40","037","020800","2126"
139,"100 EAST CEDAR AVENUE, HADDON TOWNSHIP, NJ, 8107","Match","Exact","100 E CEDAR AVE, HADDON TOWNSHIP, NJ, 08107",39.9003868290001,-75.071836264,"134350397","R","34","007","603902","1018"
140,"100 EAST EUCLID AVE SUITE A, DES MOINES, IA, 50313","Match","Exact","100 E EUCLID AVE, DES MOINES, IA, 50313",41.6277040310001,-93.617422174,"65781642","L","19","153","000400","2017"
141,"100 EAST GRAND AVE SUITE 200, DES MOINES, IA, 50309","Match","Exact","100 E GRAND AVE, DES MOINES, IA, 50309",41.5896843840001,-93.616290828,"65853294","L","19","153","005102","1023"
142,"100 EAST JACKSON STREET, RIPON, WI, 54971","Match","Exact","100 E JACKSON ST, RIPON, WI, 54971",43.8462477,-88.839009899,"74833309","R","55","039","041600","5031"
143,"100 EAST KIMBERLY ROAD, DAVENPORT, IA, 52806","Match","Non_Exact","100 E KIMBERLY RD, DAVENPORT, IA, 52807",41.560209226,-90.578167546,"122728829","R","19","163","012802","2023"
144,"100 EAST KING STREET, EDENTON, NC, 27932","Match","Exact","100 E KING ST, EDENTON, NC, 27932",36.0580152110001,-76.609069497,"18468816","L","37","041","930101","2017"
145,"100 EAST LEAKE STREET, CLINTON, MS, 39056","Match","Exact","100 E LEAKE ST, CLINTON, MS, 39056",32.3402056310001,-90.3293575609999,"65362642","R","28","049","010400","1013"
146,"100 EAST LINTON BLVD SUITE 301B, DELRAY BEACH, FL, 33483","Match","Exact","100 E LINTON BLVD, DELRAY BEACH, FL, 33483",26.439736682,-80.07321067,"115533994","R","12","099","006906","3000"
147,"100 EAST LOCUST AVE, LOMPOC, CA, 93436","Match","Exact","100 E LOCUST AVE, LOMPOC, CA, 93436",34.6325213100001,-120.457917513,"108658386","R","06","083","002707","1034"
148,"100 EAST MAIN STREET-SUITE 103, SALISBURY, MD, 21801","Match","Non_Exact","100 E MAIN ST, SALISBURY, MD, 21801",38.365500238,-75.6004688529999,"114452344","R","24","045","000200","2053"
149,"100 EAST MAIN STREET, MAYODAN, NC, 27027","Match","Exact","100 E MAIN ST, MAYODAN, NC, 27027",36.4124781350001,-79.966618226,"56212195","R","37","157","040900","2009"
150,"100 EAST ORCHARD AVENUE, INDIANOLA, IA, 50125","Match","Exact","100 E ORCHARD AVE, INDIANOLA, IA, 50125",41.3761418770001,-93.560566468,"83771517","L","19","181","020702","1004"
